ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus
587,8331.13806039981,91.4554501947422,4,2.04543764608772,83.1933096506746,18,3.01317243376244,8.19887922920687,0.0323658092805326,87.8652247813275,7,1068.08969671932,0.488657741533193,6.7977453306504,470.810197102492,1
899,9825.04984489323,84.7667442125599,4,2.30406225160607,80.813853474863,5,3.39125030231569,7.19185758590275,0.0581456112088956,81.7446351567778,2,2579.11906425281,0.117000018035396,6.06085479680541,336.902121480575,1
133,17720.6313440223,95.8791016943118,0,3.92499764818366,97.2290317818159,4,4.42228737780257,3.59152492037114,0.0640753997076126,93.3825845311241,2,4158.97890533191,0.440560978835727,2.77599262187264,205.596698879463,1
447,15932.9216340492,89.7296553146485,4,2.67142283360003,97.2971113191526,15,3.83678830521373,5.17698420484095,0.0662311343999365,96.4445265051292,5,4352.36397474001,0.421493630176596,3.19118314744253,374.967276157808,1
194,6430.98915969816,86.6809109683992,3,4.73142268957669,98.7732050140664,13,2.87688909664995,2.56979222988577,0.0618306650976972,93.2736455947844,1,2910.43173051468,0.460842345840984,4.09673981731112,227.163196347555,1
171,11430.5303147965,82.1364198592798,1,1.82154386011296,65.0151553643275,12,4.12307830372504,5.61338982460137,0.06646027647428,88.423993797861,5,1929.93500693141,0.311177667063923,7.44773241649158,302.34241070977,1
650,5437.54645467897,84.7769032080721,4,2.37066610228218,66.4223124305268,20,4.934614782518,9.76271530179881,0.0310092783667258,85.7792449468848,4,3398.81887074464,0.415155628310269,6.48744942396971,236.452708423593,1
253,12213.3521990451,98.9856234351197,1,4.04130564715569,87.0694679471955,1,1.50091010446647,7.13384566072809,0.0446133913079297,88.1889232902315,6,2055.11212622921,0.120514751737061,1.62614137757761,452.157610615077,1
349,14936.510175516,86.1019937363905,3,2.95711066994338,81.6573790643938,1,0.592103470091341,3.23690011730798,0.0668706169254348,88.476749697745,8,2021.05703198367,0.130351115793596,7.83945234111125,497.592233813972,0
773,6777.53935397227,83.3771857873407,4,2.96162665891002,60.7386361957294,11,3.6572413035435,4.14862127820346,0.0754368541604646,93.3204165694502,8,4230.39905358805,0.147412896379835,3.36393606719827,164.472826131159,1
537,9333.27408363749,89.2134558330999,0,0.740030733523326,62.4790014395808,0,4.89298166956492,2.51658917042037,0.0434146128658229,98.5612071130113,0,1617.06334118645,0.465915545319283,7.04583710563978,109.431580222639,1
217,10967.5493825324,86.141754867205,0,2.29369848223305,95.5232152903522,18,0.583529606012338,3.45931112121573,0.0365332843516945,81.4117297889588,6,1022.08591360796,0.12446773975538,2.11026560195395,187.729002792817,1
870,18792.9653698407,80.7031850054239,1,1.7183017958978,94.7548318215755,15,2.15853629004121,5.90273314782222,0.0715882655172859,99.0670718576725,2,2347.1008680234,0.140059810679644,9.98129149047251,335.980793239045,1
990,19898.8252313445,86.4629043455883,5,4.99700805274002,74.2908368798418,6,0.311338210928611,4.75885105142906,0.022217317983534,98.2040256712407,3,2963.89581998012,0.472164161051811,1.72301653618943,169.580455831013,1
405,5673.66948493424,90.8821724787894,0,1.8875978178454,95.6420246772214,20,3.88265971385395,3.63169853847013,0.000949219553599856,82.3546460068578,1,3820.3215675813,0.142957032732911,7.67560625560896,424.593769842461,1
367,16415.1188524309,91.0342474403993,0,4.48023440657239,83.7470029759161,6,4.74354357858556,3.17278730850285,0.0471166002450443,83.6717006217067,0,4124.46103041716,0.44790251949015,5.87197323327786,263.468230717777,1
153,10575.8609960352,87.1311784235378,0,3.54305180768215,92.2362258807561,15,2.49497077226,7.24856893581765,0.0173373154826341,86.2319120289385,9,3654.07684453452,0.415708315224915,1.77345272155724,344.213096285652,1
335,10886.8727934422,88.946055125052,3,2.03412384136441,77.0972428464086,5,2.04760573630095,6.46481901498281,0.0378282759036342,91.1933208193038,2,3506.03552126771,0.116112795412862,1.2412941179568,282.247136649144,0
488,16313.9746002053,99.3103583646953,0,2.94590470268356,64.5359330937963,17,4.53859511625261,8.74112249771894,0.0291234150263316,82.6895239215723,9,3662.99488927774,0.108738958755852,4.26399145765011,461.331168647581,1
833,18776.3964821811,87.5469695446062,2,4.28241145977137,77.3490825058406,0,0.666941946585583,3.46602308582203,0.0777261888514123,84.0066990654377,8,2086.1060703244,0.313755353405437,8.2200153880643,114.054134824911,1
862,19263.9289175382,85.1645362651997,4,4.4751573411391,78.2919919198759,0,4.45792155737513,8.78388367942597,0.033140849939983,98.0535058787936,0,2529.44529185827,0.498870161506707,1.37036116253253,391.72075826264,1
924,13656.8387905748,84.8693408813352,0,1.22177243752765,82.0377677536241,13,1.96063001400684,6.62328938047885,0.0640675791389323,82.1860126154185,2,3465.74600399826,0.451532064039595,7.33958796995249,360.868853336347,1
500,10356.8173895075,89.1552922540827,5,2.02807913543676,64.2233085161771,5,2.79703206178949,4.12978555183773,0.0673912596599321,87.9775653027868,4,1262.28264141589,0.224010173348514,6.89838648637815,359.806012394304,1
723,16813.2362878817,95.1904029743389,5,2.00850431096107,99.6560745219845,5,2.64146052564155,4.18842512454809,0.0456454285552355,95.2600355531742,2,2181.30140027142,0.254523693646161,3.3898390909549,265.595757215282,0
866,8765.02074893451,84.1197636837695,0,0.689201582341751,69.7654728322763,3,3.07989587205223,5.12304312115082,0.00810779355289116,97.7716623378148,3,2625.67577903061,0.25516239849524,1.69742832161401,106.270091390359,1
402,13461.1104325028,94.1859225428154,0,3.19206991933353,67.9420961414837,11,4.71061656878752,5.68101773333435,0.0700365086075406,86.7208512519338,3,3133.76273141574,0.393671526362006,9.23789764498656,375.696288787183,1
306,10378.6769228731,80.4229964669883,2,4.34669023846485,81.0721167542375,17,4.75563516133689,2.66004067789506,0.00751679146753677,83.2887501071513,0,2945.92842944384,0.236453101064953,3.70314822463052,431.788485123301,1
328,14849.4661056181,88.3786595596789,0,2.21708474521483,81.4883271757956,9,4.15574133581843,8.73599332533062,0.0099212959700702,94.7402331819112,5,3872.52751261598,0.159118824550104,2.00244908608085,134.092124394939,0
952,8605.9836934026,95.5173013040557,0,3.8301617524288,77.5928295133298,2,0.957720385188997,2.97232855459355,0.0195997368774889,95.4511551734635,6,2893.70670166584,0.39884296343342,7.13365370524824,276.647001697588,1
677,7873.89418602239,86.7746591154886,4,3.32465186120333,90.8756858530102,2,1.6675816219423,5.86767874423905,0.0280375797788158,99.6006688812109,6,4616.51993529996,0.283206247298042,2.95013105912465,165.037941578822,1
174,18773.5863001316,91.274742028908,5,2.1904193097185,80.6661760291441,7,2.43912425127272,5.06374586552737,0.0846451700321049,82.7908370288681,5,2521.27336860967,0.130711489474587,5.28067680006367,344.375114571843,0
534,6527.05524424305,84.0995846565182,2,1.13476909771534,84.3878182057994,21,4.52730469684259,6.09829667449554,0.0674921777104497,94.188417653387,6,3101.48682470463,0.416020907396824,1.4536498981243,414.241950543615,1
202,12589.368616024,94.8399078225234,5,3.69195733749185,88.9498554163114,22,2.60432411923106,9.09986013654538,0.038721278841676,88.3458507546931,2,1012.84155840811,0.334124505580092,9.93685554017294,366.682625970963,1
521,8312.79174444513,81.0455820653752,2,4.34554326023558,61.0010040625547,0,4.88717832334399,9.91270671884885,0.0978627451160753,98.2925887513491,4,2241.91182578476,0.295747730107514,5.02859014097943,227.224028194354,1
803,5583.94944988501,97.05085289751,5,3.58634521580671,82.8257673018018,17,4.91920585834608,2.16217098146207,0.0243602542283146,88.1566176866677,6,4466.29190925597,0.369337266858912,9.99198983178581,155.893081132954,1
863,5540.2822743714,83.9639277284334,0,0.580453178156681,95.3677788491348,14,2.99292129731491,5.14591545380155,0.0609814387384254,88.9192075112533,9,2334.30557838517,0.302147073128147,4.4710738924066,417.707258420185,1
837,7628.32658158741,97.4879606341666,5,1.47304802475946,60.6955497170174,20,4.38747669773906,8.54088424733795,0.0847214108953083,82.5359319637347,4,2012.74533332985,0.3593680591954,4.13067300347998,229.566743397077,1
905,18001.55531759,87.0505848260104,5,0.812659931975894,76.2072841520384,19,4.99611356011949,4.61282304209582,0.0802022577956785,86.4187357018176,9,3174.14784976889,0.446995418146129,9.23115095440366,108.85593269777,1
405,9237.1811596554,94.4536714894897,2,3.06673744809302,97.0490980082332,16,4.2485825901061,7.19228940734817,0.00903077485656267,88.0168094078457,1,1314.92039376829,0.34540574724445,3.96519268460039,328.5684857397,1
197,19256.8875586294,86.3845059557238,1,3.90414955478186,74.1261760913015,10,3.28455506593127,9.93807363013168,0.0697274223674543,80.350175087557,5,3126.4205266016,0.36384019914171,4.88804992584644,198.670924093351,1
949,13724.3343948379,98.118233424693,2,0.997606341808968,78.3491529680096,12,4.22566762760247,7.17417031052755,0.0257863755552692,88.7514893688566,6,2214.66319296875,0.34554242776827,1.70299393042742,436.482399343271,1
897,11549.2128465315,82.5327425103675,2,4.27252019267023,99.2616557217725,19,0.413275308949105,2.88953102098615,0.0355733478065467,86.7263710253461,1,2532.41155949755,0.312471911053319,9.59916149231928,157.302081756311,1
434,13701.3325200418,83.570395785452,2,2.99979040277967,67.972954358023,9,3.1741065876492,8.74345565563188,0.0488991982311166,96.0767947160098,9,4165.46001734858,0.168788964390189,1.76636116765812,273.9203396237,1
958,12750.475778394,89.860602503176,3,3.60486055463776,62.6102075650002,12,1.08261016117503,9.73325949834024,0.0790750166065394,82.1422522689159,7,3647.85607445647,0.234271057423546,7.94066440181792,201.252081444405,1
534,16381.6438063599,81.6387687807629,3,4.87130831873891,94.3769036344522,16,0.58031825325337,7.70006737039094,0.0166201442669047,95.2042225384578,4,2784.42437249537,0.377243586943249,5.84753854430059,375.840647688433,1
546,9237.44098959278,83.9196036940352,3,0.876564447114638,94.7386136484948,20,4.46435626164051,5.35254479874456,0.0108555235039617,94.2802308655347,7,3310.06525233976,0.270190442680711,1.55264629642781,319.412363742969,1
407,10295.7558740045,98.8753276442403,2,4.55550810340005,78.8831133872005,0,3.19822471879027,9.58720140276339,0.0153441245043645,84.8356465556621,2,4067.43502128092,0.262451604764409,1.01533445236951,416.395087699438,1
348,18411.4145379988,99.5297932229578,1,1.06746213194334,80.5682869790915,19,1.21773272960962,9.74857612039359,0.0218223535591983,81.6654333668359,1,3983.13498078475,0.403707713652223,9.41998274674416,283.445030089461,1
265,19196.8476972561,87.5251865866084,2,2.26831462986507,93.4322547847135,15,1.93391148870074,9.48093394799326,0.00595018538110291,96.8366689151139,6,1741.28684220471,0.102227544249465,7.6795606381199,101.923372617758,1
580,18388.3734122971,98.4657204202787,0,4.33147413349002,89.5423799246318,15,4.86638272676696,5.29455201848065,0.0926356469570078,84.9886008548983,4,2203.67688799682,0.371597792098135,7.17792619185473,186.078592215798,1
434,11291.7199093597,90.8964935134686,1,4.57814406532041,70.6059600886804,20,4.31091026439814,8.31766139175078,0.0319083407088748,82.911202394142,4,2392.9477238641,0.295690604196006,4.947008775393,499.662843277709,1
641,16705.4825451032,85.3948493174754,3,2.77867253095315,60.6757342028607,2,0.0779089775025799,7.23343487227248,0.0176975629866421,87.1807320382638,7,1750.16916002002,0.250705032498541,3.1475240803988,262.137995723804,1
858,12145.0359995165,94.047974421612,5,3.17347087223941,79.1880065013418,1,4.89900497566172,3.43765332708469,0.063783420368207,88.017656473181,8,1048.64581602522,0.236214644629436,7.11876767257517,348.09404315449,1
205,12463.0977821915,93.1780361314972,5,3.68666300569351,94.3564930438257,5,1.84264736673229,6.28411921341723,0.0786996118766629,86.5217595956018,7,1695.86907515525,0.169150198126068,6.47470961755389,461.972643223503,1
662,8070.20163585926,99.7825063821747,4,4.24741400803721,95.8333870676065,10,3.47709082992962,7.9815280730291,0.0753234165601417,99.529622250139,9,4232.97730832595,0.233700833099441,7.53707975363503,108.209672858035,1
180,13866.9545488777,85.3009457481857,1,1.0468002629195,98.2490478830462,2,3.56338282304597,9.16729820772248,0.0718707192787092,97.616413385927,1,3183.68180556988,0.256567388844149,4.29213266650236,363.842958558958,0
232,7792.03846630022,93.4411900532347,3,4.14531188703152,95.1825295045113,0,4.55842217853514,8.90078696325243,0.00505299754379671,97.4595099291818,9,2366.63210794872,0.274979567769934,9.88231384461871,215.350789591375,1
896,9973.47048600791,81.0404751005889,1,2.66574267730228,83.2017422119239,10,4.42530438101807,3.23726800148386,0.0782159519220446,87.9753518104154,6,3433.37778251786,0.368920255471011,1.6030778988568,211.699302140973,1
999,17825.453024299,82.2729207739344,1,2.52780541298676,77.784223969444,12,1.4086479572483,5.90426597188169,0.0501878641251858,99.2573927947699,4,3959.33650138717,0.281428407769202,1.71731455332593,189.940561299323,1
237,8106.13713816283,80.0783674990219,5,2.40754888398649,90.993993861364,4,3.21767739142865,5.82614903568628,0.0649086020031517,93.680305925834,6,2417.71113208345,0.41851372168934,9.25188262822554,429.091686516464,0
283,6067.37427760149,99.9892136211935,2,2.79145213360719,89.5928653746239,17,1.96852711464502,9.18989649518338,0.0956424624539227,96.6398933741015,2,2864.2993661399,0.35589519895135,6.82935791427139,249.179092978598,1
500,6035.11388919225,96.0454739429496,0,4.75272749027572,81.5257372032582,14,2.6277186822986,2.01549847309494,0.0810672538474056,90.0175025010872,3,1256.85286668046,0.175838831797636,3.93700661363894,126.84661530417,1
429,19111.7678075466,95.7344602946708,4,2.96691697756468,63.4930949023388,17,2.7733926271747,7.90970830101542,0.0825372009226005,83.2123458639871,6,3388.36214484992,0.210869269108205,7.85757481930564,138.740463153265,1
884,12603.8065694275,90.1945215057636,3,4.78929892218413,97.0432538714768,14,1.98171722915518,6.94913213237012,0.0181467218878172,97.7377100996935,1,2425.62838220874,0.131699674576554,5.07496049067736,159.445745074721,1
607,11141.1810772553,86.0013416581088,1,1.31130558777038,78.2241015000665,19,2.31947010220213,9.37257178541253,0.0476417126323065,89.7285347874435,1,2734.09459040315,0.478288701969329,1.19009357926959,459.57103490037,1
951,17163.1787151188,83.0252856892535,4,3.75861190474685,74.5333512766506,19,1.04171133960506,5.6553388026539,0.0949325485010356,99.3710981817039,0,2690.4024717877,0.454620192491707,6.85993302477962,270.977370602937,1
168,17537.3889186577,85.6934947769293,1,4.15507792373936,85.1826958067509,19,3.03823191630736,7.26137799900401,0.0582685252070705,85.0972202280505,0,3529.63715497017,0.133918490180375,3.18800743382371,466.419735839808,1
645,9982.86549673407,87.5194244385828,5,3.55607974100688,86.9535184466791,6,3.7947990772138,9.78197624337234,0.0102586369764238,99.8475798286245,0,3289.86139581792,0.329630406338984,2.03801604949061,426.99178910485,1
873,15404.2708621069,95.1262019396059,0,3.23115026101943,68.4275166812121,16,2.14870602061637,7.95123010332727,0.0731819824885241,84.448493639443,5,2688.42419110627,0.484160727544328,3.02745864249464,435.153048503139,1
152,16566.8422377783,90.7932357780631,5,3.04165751488782,93.4775537923983,7,4.88840044102034,2.53907179303814,0.00429268471050499,87.3633351604694,4,1067.82008596291,0.398857115978462,5.28542093016324,214.732724452733,1
549,14819.7603029893,81.5496725311097,4,4.37418717160413,71.5974837464951,12,0.286132037057343,3.3402684077814,0.0742297267003739,91.8803304584985,9,3483.85045852552,0.296724877588269,1.44870788154916,208.525765083814,1
304,7273.92612200149,80.3605801791782,3,4.19740968724025,67.4673570365727,15,2.94580340873607,8.57160882367798,0.0879772627122648,93.8664611836899,7,4518.30989613731,0.196441195562654,8.94837148101593,324.027351935131,1
225,18138.2462527559,82.0466435906813,1,1.0502992453127,76.2559941141799,9,2.91800386721881,4.67836432778927,0.0425250140613335,94.4056433801281,4,4078.20628637559,0.211614830032518,6.03926214912426,267.16998479598,0
846,13086.4182910401,88.2099742739476,0,4.31864445663895,89.2224032358986,13,0.181481392053747,7.6473448847862,0.0413612862985087,89.5250481785555,0,4926.46252900033,0.394495181868544,3.63696562103874,303.624275320139,1
142,9237.08639555006,98.6638583409804,5,2.36330878748199,98.6183271375921,5,1.12285086198869,7.59858986675062,0.0304211377254727,81.536539137282,7,1556.30135208285,0.412230109297539,7.18304363279815,121.28168074308,0
851,11378.4227815654,92.7480496241844,4,1.64163573498115,92.3712505748573,19,4.52771291824783,9.94960418710564,0.0876938285103733,89.920963034322,5,1890.08021115142,0.311477329740573,8.23812847281947,488.636076505011,1
982,5563.56635598361,96.0365179975103,5,4.41395855606267,97.6139351068077,21,2.72257022304607,5.75898178909073,0.0547784604048387,86.6937590507279,7,3157.06986088792,0.148379480606682,6.52532165185132,123.267523136049,1
210,6918.00201833626,89.327491890091,1,2.44411159835184,65.6242321630611,6,2.1819293748394,7.90265888404739,0.0579259940634619,93.1531121803745,1,1943.52680937523,0.473547349450638,2.82245213719471,171.532519064755,1
860,16483.2012577379,87.2333216639009,1,4.13764110579568,62.8470719545471,5,2.07748222768419,2.39002301828882,0.0661707390849955,83.6455116833142,9,1138.19912512676,0.437905093826694,1.99259578131799,371.280209934103,1
762,5000.17452133049,82.1680074543325,3,1.6853162538013,82.3081904762668,16,4.44080416010055,5.70072816554471,0.0300230947562877,87.8782464950271,7,2609.15310465579,0.156215511610969,8.73909727330048,162.200620691433,1
282,11248.4874272344,97.5186604437241,0,0.51768194639998,71.6118993217614,20,1.83515587810793,3.49345235853705,0.0432786311350412,99.3223830800107,5,2150.57893661593,0.122691033451541,3.11218672196566,142.747971083116,1
947,12837.6527162838,95.6632005805581,2,2.72956636806325,93.1221989187709,23,4.29583431163129,8.72457241370542,0.0741605762206299,81.7773479846061,0,2055.04338263553,0.314347073099893,1.18074187609748,161.448152548369,1
194,5819.51630001458,83.3623619519545,5,0.951027154892979,86.879514856093,7,1.54596299654725,8.71926665612857,0.0985486968538985,92.0466831588232,0,4812.69126809699,0.21365704709181,6.78611897338827,124.768097286564,0
473,19596.172444585,90.2452112775252,1,3.89469179986209,98.8291265594318,11,2.65751992251422,3.89091536564556,0.00343055400645302,81.8129645809707,9,1953.8164650618,0.213299883765827,2.37596796877882,200.527496103338,1
619,8391.87996874508,89.7474961584249,4,1.74233811231235,70.1916942292522,3,0.719098847679544,4.54628122493175,0.00426484979465674,83.1399131187992,4,1517.73028474959,0.134888637100165,9.91872837788118,208.447708405926,1
999,9562.98079454421,92.5018310537306,5,2.49640540971565,79.4313645742093,9,4.12515156121722,7.61982227568282,0.0428082481982928,92.0986877722611,6,1501.2770316314,0.481354334108555,8.82757748565471,299.448835019329,1
459,9559.13768382541,98.9237378798252,3,0.891651042911994,80.0496190970141,5,3.67987435502414,7.90612738729814,0.0659621834809613,88.8799104515557,3,4225.29629395412,0.432066583863938,6.47601153401096,275.48900688191,0
999,8456.24993176025,91.5954288352496,3,1.78996661801264,69.5670717942951,6,2.65046531737383,7.26105281691499,0.0386364624835317,90.9699799390034,9,3859.39229810696,0.145533836750367,8.50479078347689,289.485366059538,1
795,5022.10733129467,90.8043453355724,1,4.01670609466357,83.6037359795203,20,0.129506537394864,9.97355710020929,0.0999638653965179,97.5974434119019,4,1517.94478226825,0.450639507060332,5.23482130691827,346.415801683561,1
380,15940.1719113199,81.0064586586933,1,1.18214560356044,77.7314394431696,7,2.40628665928777,8.9494656958809,0.0195359258086136,96.3448048502195,9,1879.01247544315,0.373182422385255,8.09637620016192,192.384572499818,0
294,19502.6824969893,81.2581495203605,1,3.41221802507131,77.868862239595,2,1.12598264112623,5.33647104602018,0.00079254580074275,97.7596289885703,2,3989.37203377412,0.230176452731444,6.81880197157436,153.881652436758,1
963,8364.40224927568,83.7469358265358,2,4.62841633762026,74.5094659188993,7,2.0668714793751,4.61581377233507,0.0190129362312769,92.3250984167643,1,2098.46559133846,0.448500221766053,1.2578018317269,451.551311458217,1
294,14945.7078770513,80.649415433835,1,3.55926541890974,60.6771740970214,14,4.28213244429322,6.77479798396864,0.0886842375101301,89.7928633942803,1,4926.16830062941,0.339208875112783,9.53881900797558,353.576535827581,1
766,16128.4449043807,94.8670579114003,5,4.14959760181502,80.8838094765916,20,3.84801652675367,8.54109068666803,0.0145148992868465,89.1839516356004,4,3162.28026648364,0.439467937733755,8.74827620377018,124.26531757392,1
192,17726.3806863579,94.4666060798793,5,0.990372331867621,73.4099134280132,0,1.20976454753799,5.80274778989242,0.0478974780306641,94.7961711244489,3,1768.03188164035,0.287707169794901,9.580666515339,484.420659960328,1
771,11339.4379552041,82.7211246886329,0,1.62829321700925,60.0527947593732,12,4.92476716462775,7.90154085465312,0.0419276180721448,90.4259975664993,1,4435.23381805093,0.300260416064731,7.58229341104734,377.227400907364,1
160,9543.96358460644,96.7215780159056,4,4.52542483508266,72.3177483064773,21,4.51605253145234,2.15328031604834,0.0665725321291129,82.1153759252444,4,2277.90218358894,0.216404011764382,4.7085482949546,160.681856834805,1
733,9879.42701034547,83.0957206969222,1,3.7179752612814,71.1451333235903,17,2.64336721566883,9.40672086638483,0.0054595586419453,82.8387804811652,9,2155.22942025751,0.255077076777883,2.86286700957654,487.65377267056,1
150,15689.3199964777,86.0235117399472,5,3.3779922186979,75.7379261289454,14,2.65075160143957,8.19067782012362,0.0658750171066226,87.1416553542781,8,2309.76493380599,0.327100827651289,2.61996712809282,246.162937299853,1
502,17251.6919975845,84.9795379832273,5,3.48695031254765,65.2740795857359,6,4.50632982501651,5.15352069411306,0.0354751643982335,81.3564674394238,7,4072.78899289215,0.478823689483447,2.30424623548994,493.804031945908,1
888,7724.20951634904,87.446141971461,5,2.3639024943709,80.3073529854034,14,3.18072404219616,5.07209860415434,0.0926039559082499,84.7846243891986,8,1692.85179886379,0.340047103987254,2.98548678377366,141.310251757315,1
104,10564.1151223665,85.0932753177992,2,0.70050484227944,87.6976141007252,2,2.68344205931387,2.82309446198804,0.0848887329585906,93.1280170642709,8,2527.14312104375,0.158951276712157,5.95572412012656,163.987686814198,0
565,18529.1029512373,89.779018528769,4,4.02998693931828,85.2074227621829,13,3.74574261840465,8.52922979106023,0.0399506248477586,80.2486062459449,7,1123.33109113764,0.102798474190595,7.15370556959057,362.967820349938,1
703,17100.4027954211,88.1481576270937,3,3.55420956296909,92.1501979027676,19,1.17548557635376,8.14903607405748,0.0992891843517853,92.08185731163,8,4306.50646939843,0.440395142203472,3.82650904914641,108.857386066429,1
781,19772.8760414371,99.7313898155865,5,2.62762008850726,78.0803315194833,3,4.391887098478,7.04199766028493,0.00519437526562472,95.4471384640366,3,2362.87506522802,0.245730169346461,5.93872272557077,107.475856487294,0
928,16313.7238952312,81.1185270025645,1,4.54891826915716,80.7636692135891,3,2.65707620204027,2.81165177715228,0.0788632220064191,83.403075030622,7,1992.6916792335,0.225986375855933,4.07127393508465,416.79313288996,1
633,10897.9280154188,82.843627527747,5,2.01271849243294,92.4160776343593,2,3.0174964748585,4.09873092509657,0.0433836524027363,83.6193712640482,1,3319.572969502,0.420292449176953,7.26858976306596,167.112132695928,0
504,13859.5675099196,81.056517878172,4,1.82444784904056,77.1080468327696,4,0.449719356274173,5.67131578611695,0.0433305144587585,80.5771273302696,8,3819.9675350055,0.478145719635934,9.89637598288226,467.515997035043,0
937,14915.2138137098,92.5168238996475,3,4.42758346285749,88.0639739959839,10,1.54754479381116,4.12777555011381,0.0170133798145343,90.2490007766692,8,4251.58414873177,0.399218035340783,7.20115271544595,270.358464868549,1
612,6176.83724475686,81.0901855482744,2,4.08644444641544,77.3840947487197,7,2.13367668336047,5.47179138522323,0.0514879919972261,93.0917511374543,2,2391.13978199627,0.169538925164573,1.53127519153888,449.46094171971,1
744,13167.454386558,96.7287947475225,0,2.81740914791755,76.7094477804625,1,2.0695476171801,3.80766032510122,0.00847184968800853,89.1381916416924,5,4249.20340059628,0.256551317436417,5.2951146205059,267.105433634611,0
332,15639.8124270891,90.2387726136386,1,1.08830632756032,90.4082249811664,15,3.89142183089229,4.79680403044813,0.0616577179000377,87.7889761925242,6,2859.52400148583,0.403759420973896,7.93348743371078,312.092001988856,1
623,7509.81956001591,90.5401524916307,0,1.46782162159274,66.9934766186484,9,1.41161198745004,7.21837506877302,0.0241590440853887,89.0882563458734,2,1404.5690701809,0.462770325868229,5.88017445628224,226.605664670565,1
445,16709.4757613834,91.2318901542439,2,3.45302595683963,73.5434388776629,17,0.91054631171533,9.13888864623756,0.072485804576937,95.6305643744931,4,4385.22993086312,0.499440025579864,9.55956726750608,363.230567102374,1
145,13756.5917077117,83.4162741261242,4,2.23268557028185,68.9668910698761,6,2.91308625731127,5.0802454498626,0.0607361518256573,80.6702861469072,0,3190.53912841846,0.304624362855274,1.4929451128379,227.280466377226,1
645,19283.3267854639,83.9538060622898,4,4.26412936249687,74.3643977187039,4,3.07507429183541,7.53526584928606,0.0746405008751446,95.6763712166522,2,3409.87828778954,0.42900992733678,3.6203998896611,189.26803914002,1
177,5636.33447310338,86.3763464574601,2,4.77479754199492,69.214992894641,6,0.607916535431204,3.07834469106016,0.0749742070234211,93.3268423133358,7,4749.96507877894,0.118652657110954,2.9864629687581,132.41892478508,1
829,8979.89206333201,91.869928316437,5,4.12536616373713,83.1762252434662,20,0.01234251492998,6.32654382284609,0.0196709045220441,84.8285310831484,2,3236.60593975702,0.214329899901987,7.9085998158723,123.067739131139,1
912,14023.3081894974,84.2023555188043,2,2.19895440348001,91.9268321047138,5,4.58824540010929,9.37363380443611,6.74729486596082E-05,90.4947945248036,7,1022.33412271196,0.248605361338996,5.71413761635606,222.389741280916,1
172,9448.39868308896,82.3266345426652,1,4.04908893154141,91.4645224487161,23,0.39818498556667,2.22348643565907,0.0365761259392738,80.9858134130489,8,4482.46336401241,0.490209538112758,2.24509790217705,394.589338099702,1
893,15716.3624610686,99.4023377283687,3,2.08148753061808,74.5800385819517,0,4.48933465971,4.14045889381447,0.0919069215796509,87.591773406786,5,2139.00432129384,0.101357459285944,3.57033937115285,182.248026537447,1
348,16385.079237829,80.4396362961925,0,1.25195039494535,99.5504162357705,10,1.99607437193206,3.05994826944115,0.0577899384635834,83.4808495815427,6,3007.06768313602,0.223208295105037,5.70393390696737,219.690980055799,0
146,6537.73946099712,96.0539481067204,0,0.650269421896358,83.754174588232,12,3.26527953997534,6.26497183597132,0.0727502005625017,80.4460077204131,5,1819.54641024568,0.472164903845162,9.96516083128284,462.06856740885,1
220,12707.8169631015,95.7607029915004,4,2.23572520742459,75.9760120711318,11,0.928073453531981,7.4371397125706,0.0879570337523553,87.1417899553193,7,2187.93427381989,0.222671294017605,4.27863121673835,355.662998324528,1
313,12633.3583338658,85.9442822769019,5,4.56601686663777,93.421571169657,0,4.11958513913745,2.46223353650487,0.0906058247724697,94.5222483478887,6,3746.59539226814,0.190026706325831,2.41143487605726,467.888955768791,1
338,10539.2115532331,82.7125323201463,4,1.57543964490054,89.1949605057056,20,0.900966934499372,2.56227536512441,0.0529025157309427,98.4204373471681,9,2718.29340415166,0.392035404574393,5.47359873212492,464.490413601454,1
155,18993.8729385451,82.9125729341085,1,1.42930924218403,89.9710134729642,14,1.93254574157453,8.95703354199124,0.0540942084912055,93.245270261813,0,3508.52252232555,0.398135557199946,3.79167739509759,125.364272994276,1
449,17412.5947980983,93.9486323447439,2,4.86419353358468,67.8455739893549,0,1.19012889740413,5.64986518854007,0.0850938841233117,88.0394025626078,2,4294.3027652518,0.288871153059003,6.09370141445693,482.003729971346,1
206,15458.1407286446,92.8561318217235,0,0.612518507827665,78.7329722947422,2,4.18752978843468,5.70361279710918,0.0807485435290014,99.9899222480375,2,2363.28808874538,0.478766987946169,5.20039272506703,120.471183624502,0
930,15714.899536025,95.6549134850277,1,4.0360196767719,94.4731252329841,14,4.2916790682444,9.55664315966494,0.0698858599905445,85.6588701620042,2,3273.36015330416,0.181082831816737,7.20540929541271,470.247567099395,1
147,11925.7421571968,98.7496234479821,4,1.94616480083392,80.1615203051503,8,1.86014444685116,4.56167688211945,0.0604464294116307,83.7426286541636,3,4110.35157349255,0.465366333591839,9.22861637980765,318.693374662686,0
